id,language,title,cardTitle,writtenTitle,slug,summary,writtenSummary,fullText,newsType,link,videoID,source,trending,editorPick,sendNotification,keywords,imagePath,nitlType,addedBy,addedOn,publisherID,publishedOn,updatedBy,updatedOn,approved,approvedOn,approvedBy,active,isDraft,draftAddedDate,draftAssignedBy,feedback,rating,aiSummaryRating,expiryDate,contentStyleID,contentID,isPremium
27718,2,BBC quits Stonewall diversity scheme over impartiality concerns,"",BBC quits Stonewall diversity scheme over impartiality concerns,bbc-quits-stonewall-diversity-scheme-over-impartiality-concerns,"The BBC has quit a diversity programme run by LGBTQ+ charity Stonewall, saying coverage of transgender issues should be considered an impartiality topic.
Stonewall will no longer provide advice or assessments on creating inclusive workplaces.
The decision comes shortly after the BBC was forced to edit a piece connected to transphobic messages.","The BBC has quit a diversity programme run by LGBTQ+ charity Stonewall, saying coverage of transgender issues should be considered an impartiality topic.
Stonewall will no longer provide advice or assessments on creating inclusive workplaces.
The decision comes shortly after the BBC was forced to edit a piece connected to transphobic messages.",,,https://www.theguardian.com/media/2021/nov/10/bbc-quits-stonewall-diversity-scheme-impartiality-concerns-transgender-issues,,The Guardian,0,0,0,BBC quits Stonewall diversity scheme over impartiality concerns The BBC has quit a diversity programme run by LGBTQ charity Stonewall saying coverage of transgender issues should be considered an impartiality topic will no longer provide advice or assessments on creating inclusive workplaces decision comes shortly after the was forced to edit piece connected transphobic messages ,4429a5c0-425b-11ec-b414-df4c8cabd325,1,130,2021-11-10 19:20:29,,2021-11-11 12:28:04,42,2021-11-11 12:28:04,1,2021-11-11 12:28:04,42,1,0,,,well written,5,,,3,,0
27719,2,Debate: Should University tuition Fees be lowered in the UK?,,,debate-Should-University-tuition-Fees-be-lowered-in-the-UK,,,,,https://nitl.app/debate?id=361,,,0,0,0,Should University tuition Fees be lowered in the UK  ,a92d71636572783924,3,130,2021-11-10 19:23:12,,,130,,0,,,1,0,,,,,,,1,361,0
27720,2,360: Should MPs be banned from secondary jobs while in office?,,,360-Should-MPs-be-banned-from-secondary-jobs-while-in-office,,,,,https://nitl.app/360?id=122,,,0,0,0,,462691636576041763,3,130,2021-11-10 19:34:46,,2021-11-13 07:17:09,8,2021-11-13 07:17:09,1,2021-11-13 07:17:09,8,1,0,,,,,,,5,122,0
27721,2,Deep-Dive: ‘Honour-based’ offences soared by 81% in UK in last five years,,,deep-dive-Honour-based-offences-soared-by-81percent-in-UK-in-last-five-years,,,,,https://nitl.app/know?id=471,,,0,0,0,81 Honour based offences soared by in UK last five years ‘,e0ef8880-4264-11ec-b414-df4c8cabd325,3,130,2021-11-10 20:29:12,,,,,0,,,1,0,,,,,,,8,471,0
27722,2,China and US agree to boost climate co-operation,COP26,COP26: China and US agree to boost climate co-operation,,"China and the US have agreed to boost climate co-operation over the next decade.
Both sides will ""recall their firm commitment to work together"" to achieve the 1.5C temperature goal set out in the Paris Agreement.
Scientists say that limiting global temperature rises to 1.5C will help humanity avoid the worst climate impacts.","China and the US have agreed to boost climate co-operation over the next decade.
Both sides will ""recall their firm commitment to work together"" to achieve the 1.5C temperature goal set out in the Paris Agreement.
Scientists say that limiting global temperature rises to 1.5C will help humanity avoid the worst climate impacts.",,,https://www.bbc.co.uk/news/science-environment-59238869,,BBC,0,1,0,COP26 China and US agree to boost climate co operation 1 China and the US have agreed to boost climate co operation over next decade Both sides will recall their firm commitment work together achieve 5C temperature goal set out in Paris Agreement Scientists say that limiting global rises help humanity avoid worst impacts ,c1b4a540-426e-11ec-b414-df4c8cabd325,2,129,2021-11-10 21:40:00,,,42,2021-11-11 12:16:56,0,,,0,0,,,already published,0,,,3,,0
27723,2,China and the US announce plan to work together on cutting emissions,COP26,China and the US announce plan to work together on cutting emissions,china-and-the-us-announce-plan-to-work-together-on-cutting-emissions,"China and the US have announced a joint declaration on climate change.
The two countries will work together on cutting methane, which is a powerful greenhouse gas, and emissions from transport, energy and industry.
The remarkable turnaround came as a surprise to the UK hosts and will send a strong signal to the 190-plus other countries at the talks. ","China and the US have announced a joint declaration on climate change.
The two countries will work together on cutting methane – a powerful greenhouse gas – and emissions from transport, energy and industry.
The remarkable turnaround came as a surprise to the UK hosts, and will send a strong signal to the 190-plus other countries at the talks. ",,,https://www.theguardian.com/environment/2021/nov/10/china-and-the-us-announce-plan-to-work-together-on-cutting-emissions,,The Guardian,0,1,1,China and the US announce plan to work together on cutting emissions 190 China and the US have announced a joint declaration on climate change The two countries will work together cutting methane powerful greenhouse gas emissions from transport energy industry remarkable turnaround came as surprise to UK hosts send strong signal plus other at talks  –,a32385a0-426f-11ec-b414-df4c8cabd325,2,124,2021-11-10 21:46:18,19,2021-11-11 10:53:26,42,2021-11-11 10:53:26,1,2021-11-11 10:53:26,42,1,0,,,minor edits,4,,,3,,0
27724,2,"UK is not a corrupt country, says Boris Johnson","","UK is not a corrupt country, says Boris Johnson",uk-is-not-a-corrupt-country-says-boris-johnson,"PM Boris Johnson has hit back at sleaze allegations, insisting the UK is not remotely a corrupt country.
He said MPs faced tough scrutiny and those who broke the rules should be punished.
MPs have been allowed to do other jobs for hundreds of years and has strengthened British democracy, giving them some experience of the world.","Boris Johnson has hit back at sleaze allegations, insisting the UK is not ""remotely a corrupt country"".
The prime minister said MPs faced ""tough"" scrutiny and those who broke the rules should be punished.
MPs have been allowed to do other jobs for ""hundreds of years"" and has strengthened British democracy, giving them ""some experience of the world"".",,,https://www.bbc.co.uk/news/uk-politics-59238464,,BBC,0,0,1,UK is not a corrupt country says Boris Johnson Boris Johnson has hit back at sleaze allegations insisting the UK is not remotely a corrupt country The prime minister said MPs faced tough scrutiny and those who broke rules should be punished have been allowed to do other jobs for hundreds of years strengthened British democracy giving them some experience world ,d9838140-426f-11ec-b414-df4c8cabd325,1,129,2021-11-10 21:47:49,,2021-11-11 12:26:48,42,2021-11-11 12:26:48,1,2021-11-11 12:26:48,42,1,0,,,minor edits,4,,,3,,0
27725,2,People test negative for Covid-19 despite exposure,Covid-19,People testing negative for Covid-19 despite exposure,people-testing-negative-for-covid-19-despite-exposure,"Study says some people clear virus rapidly due to a strong immune response from existing T-cells, meaning tests record negative result.
About 15% of London healthcare workers who were tracked during the first wave appeared to fit this scenario.
The latest study intensively monitored healthcare workers during the first wave of the COVID-19 pandemic.","Study says some clear virus rapidly due to a strong immune response from existing T-cells, meaning tests record negative result
About 15% of London healthcare workers who were tracked during the first wave appeared to fit this scenario
The discovery could pave the way for new vaccines targeting the T-cell response, producing longer lasting immunity",,,https://www.theguardian.com/world/2021/nov/10/people-exposed-to-covid-yet-not-falling-ill-may-have-immune-memory-finds-study,,The Guardian,0,1,0,19 People testing negative for Covid despite exposure 15 Study says some clear virus rapidly due to a strong immune response from existing T cells meaning tests record negative result About of London healthcare workers who were tracked during the first wave appeared fit this scenario The discovery could pave way for new vaccines targeting cell producing longer lasting immunity ,68f48b30-4270-11ec-b414-df4c8cabd325,2,124,2021-11-10 21:51:50,19,2021-11-11 12:24:48,42,2021-11-11 12:24:48,1,2021-11-11 12:24:48,42,1,0,,,minor edits and third point changed,3,,,3,,0
27726,2,"Greek minister urges domestic violence victims to ""speak up""","",Greek minister urges domestic violence victims to ‘speak up’,greek-minister-urges-domestic-violence-victims-to-speak-up,"A new campaign will encourage survivors to seek help in response rise in reports of abuse.
The new initiative will try to reinforce the message that “even in the last village” there is help for women trapped in abusive relationships.
The campaign is to be followed by other initiatives that aim to convey that women are every bit equal to men.","A new campaign will encourage survivors to seek help in response rise in reports of abuse 
The new initiative will try to reinforce the message that “even in the last village” there is help for women trapped in abusive relationships
The campaign is to be followed by other initiatives that aim to convey that women are every bit equal to men",,,https://www.theguardian.com/global-development/2021/nov/09/greek-campaign-domestic-violence-femicides,,The Guardian,0,0,1,Greek minister urges domestic violence victims to speak up ‘ A new campaign will encourage survivors to seek help in response rise reports of abuse The initiative try reinforce the message that even last village there is for women trapped abusive relationships be followed by other initiatives aim convey are every bit equal men ,c9290890-4271-11ec-b414-df4c8cabd325,1,124,2021-11-10 22:01:41,19,2021-11-11 11:06:41,42,2021-11-11 11:06:41,1,2021-11-11 11:06:41,42,1,0,,,minor edits,4,,,3,,0
27727,2,Pet dog contracts Covid in first confirmed case in UK,Covid-19,Pet dog said to have contracted Covid in first confirmed case in UK,pet-dog-said-to-have-contracted-covid-in-first-confirmed-case-in-uk,"The UK’s chief veterinary officer said coronavirus was confirmed in a dog after tests at the laboratory in Surrey.
Some experts have suggested owners with Covid should avoid their pets to prevent spreading the virus to them.
Prof Kao, of the University of Edinburgh, said there was little sign that coronavirus infections in dogs were of concern.","The UK’s chief veterinary officer, said coronavirus was confirmed in a dog after tests at the laboratory in Surrey
Some experts have suggested owners with Covid should avoid their pets to prevent spreading the virus to them
Prof Kao, of the University of Edinburgh, said there was little sign that coronavirus infections in dogs were of concern",,,https://www.theguardian.com/world/2021/nov/10/pet-dog-contracts-coronavirus-in-first-confirmed-case-in-uk,,The Guardian,0,1,1,Pet dog said to have contracted Covid in first confirmed case UK The UK s chief veterinary officer said coronavirus was confirmed in a dog after tests at the laboratory Surrey Some experts have suggested owners with Covid should avoid their pets to prevent spreading virus them Prof Kao of University Edinburgh there little sign that infections dogs were concern ,79e1d130-4272-11ec-b414-df4c8cabd325,2,124,2021-11-10 22:06:38,19,2021-11-11 12:15:06,42,2021-11-11 12:15:06,1,2021-11-11 12:15:06,42,1,0,,,minor edits - placing of full stops,4,,,3,,0
27728,2,German Christmas markets face second year of closures,"",German Christmas markets face second year of closures,german-christmas-markets-face-second-year-of-closures,"Soaring coronavirus rates in Germany are threatening plans for a rollout of the famous Christmas markets, due to open in a week.
Authorities in Bavaria and Saxony have begun the cancellation of scheduled markets, saying a rising infection rate makes it irresponsible for them to go ahead.
Nuremberg, one of the most popular markets, is due to go ahead.","Soaring coronavirus rates in Germany are threatening plans for a rollout of the famous Christmas markets, due to open in a week.
Authorities in Bavaria and Saxony have begun the cancellation of scheduled markets, saying a rising infection rate makes it irresponsible for them to go ahead.
Nuremberg, one of the most popular markets, is due to go ahead.",,,https://www.theguardian.com/world/2021/nov/10/germany-christmas-market-closures-covid-rates-soar,,The Guardian,0,0,1,German Christmas markets face second year of closures Soaring coronavirus rates in Germany are threatening plans for a rollout of the famous Christmas markets due to open week Authorities Bavaria and Saxony have begun cancellation scheduled saying rising infection rate makes it irresponsible them go ahead Nuremberg one most popular is ,4bea47c0-4273-11ec-b414-df4c8cabd325,1,124,2021-11-10 22:12:30,19,2021-11-11 11:41:49,42,2021-11-11 11:41:49,1,2021-11-11 11:41:49,42,1,0,,,well written,5,,,3,,0
